symbol,Price,Trailing P/E,Forward P/E,Price/Sales (ttm),Price/Book (mrq),Price/CashFlow,Quick Ratio,Current Ratio,Total Debt to Equity (mrq),Total Debt to Capital,Return on Equity,Return on Assets,Return on Invested Capital (ttm),Book Value/Market Value,Asset Turnover,Inventory Turnover (ttm),EBITDA,Operating Margin,Profit Margin,Gross Margin ttm,Revenue,Market Cap,Enterprise Value,Enterprise Value/Revenue,Enterprise Value/EBITDA,Date,Forward Price/Sales
SP500 Internet & Direct Marketing Retail Mean ,1205.674,60.456,79.3,9.024,21.29,31.25,2.222,2.408,196.366,65.356,46.634,6.816,15.778,6.7,0.53,2.384,11065642000.0,20.68,28.692,78.44,82362000000.0,370528000000.0,372784000000.0,9.064,35.726,2021-02-20,0.0
SP500 Internet & Direct Marketing Retail Mean ,1171.932,60.308,85.55,8.962,21.062,30.818,2.222,2.408,196.366,65.356,46.634,6.816,15.778,6.878,0.53,2.384,11065642000.0,20.68,28.692,78.44,82362000000.0,366234000000.0,368490000000.0,9.0,35.496,2021-02-14,0.0
SP500 Internet & Direct Marketing Retail Mean ,1171.932,60.308,85.55,8.962,21.062,30.818,2.222,2.408,196.366,65.356,46.634,6.816,15.778,6.878,0.53,2.384,11065642000.0,20.68,28.692,78.44,82362000000.0,366234000000.0,368490000000.0,9.0,35.496,2021-02-14,0.0
SP500 Internet & Direct Marketing Retail,1197.63,82.352,32.326,6.408,17.54,27.1604219940207,0.182,2.026,215.406,237.357677763333,29.004,5.824,8.18655771602657,10.7528236216259,0.686,1.93,13309114000,15.356,27.998,60.0832926811079,100304000000,362728000000,366676000000,6.296,43.38,2022-02-12 00:00:00,0.0
SP500 Internet & Direct Marketing Retail,1212.074,80.254,31.754,6.188,16.484,26.9050726069721,0.182,2.026,215.84,210.694968938355,29.004,5.824,8.17391904698005,10.9742219386442,0.686,1.93,13190714000,15.356,27.998,60.0832926811079,100304000000,353950000000,357932000000,6.042,30.002,2022-02-19 00:00:00,0.0
SP500 Internet & Direct Marketing Retail,1152.14,30.598,19.732,4.756,12.878,22.9615442149165,0.182,1.93,200.168,162.825625593931,30.14,5.86,9.12912506163322,11.4040170230025,0.68,1.93,13349600000,15.536,29.222,68.6074756075942,100674000000,35346000000,35520000000,4.714,22.398,2022-02-26 00:00:00,0.0
SP500 Internet & Direct Marketing Retail,1056.264,65.218,31.502,5.572,14.818,21.9358738736894,0.182,1.654,203.974,206.602766676714,25.206,6.076,10.1920901577932,11.4485536244679,0.676,1.93,13346940000,16.49,33.932,70.1420294903174,100426000000,348170000000,353798000000,5.524,31.18,2022-03-05 00:00:00,0.0
SP500 Internet & Direct Marketing Retail,1055.698,65.218,31.502,5.572,14.818,20.6188437666025,0.182,1.654,203.974,206.602766676714,25.206,6.076,10.1920901577932,12.2250565210036,0.676,1.93,13346940000,16.49,33.932,70.1420294903174,100426000000,348170000000,353798000000,5.524,31.18,2022-03-12 00:00:00,0.0
SP500 Internet & Direct Marketing Retail,1161.704,59.784,28.832,4.948,13.03,23.2178155770301,0.182,1.654,203.974,206.602766676714,25.206,6.076,8.67774052597007,10.9745992563301,0.676,1.93,13346940000,16.49,33.932,70.1420294903174,100426000000,327046000000,332670000000,4.948,28.126,2022-03-19 00:00:00,0.0
SP500 Internet & Direct Marketing Retail,1185.06,66.062,32.008,5.5,14.52,22.9935451295502,0.182,1.654,203.974,206.602766676714,25.206,6.076,10.1920901577932,10.8441160903265,0.676,1.93,13346940000,16.49,33.932,70.1420294903174,100426000000,365640000000,371264000000,5.454,30.842,2022-03-28 00:00:00,0.0
SP500 Internet & Direct Marketing Retail,1204.398,70.386,33.318,5.778,15.092,23.1436547865291,0.182,1.654,203.974,206.602766676714,25.206,6.076,9.99662795396059,10.7488628572935,0.676,1.93,13346940000,16.49,33.932,70.1420294903174,100426000000,380192000000,385816000000,5.726,32.446,2022-04-03 00:00:00,0.0
SP500 Internet & Direct Marketing Retail,1121.606,68.118,32.97,5.656,14.796,21.4885546057898,0.182,1.654,203.974,206.602766676714,25.206,6.076,9.99662795396059,11.4485710049229,0.676,1.93,13346940000,16.49,33.932,70.1420294903174,100426000000,377694000000,383318000000,5.618,31.824,2022-04-09 00:00:00,0.0
SP500 Internet & Direct Marketing Retail,1124.582,63.68,29.91,5.108,13.24,21.5657349322476,0.182,1.654,203.974,206.602766676714,25.206,6.076,10.1920901577932,11.4559019683684,0.676,1.93,13346940000,16.49,33.932,70.1420294903174,100426000000,346752000000,352378000000,5.106,29.184,2022-04-17 00:00:00,0.0
SP500 Internet & Direct Marketing Retail,1109.038,63.488,30.186,5.164,13.412,20.866,1.49,1.654,203.974,61.934,25.206,6.076,3.846,11.54,0.676,1.93,13346940000,16.49,33.932,70.142,100426000000,341484000000,347110000000,5.162,29.512,2022-04-23 00:00:00,0.0
SP500 Internet & Direct Marketing Retail,1109.756,61.398,28.738,4.852,12.398,20.86,1.49,1.654,203.974,61.934,25.206,6.076,3.846,12.194,0.676,1.93,13346940000,16.49,33.932,70.142,100426000000,326294000000,331919999999.8,4.864,27.914,2022-04-30 00:00:00,0.0
SP500 Internet & Direct Marketing Retail,955.704,75.076,25.792,4.524,11.47,19.034,1.49,1.618,200.71,61.934,23.054,5.908,3.846,12.954,0.68,1.93,12602940000,16.254,33.408,70.004,102012000000,283176000000,294408000000,4.502,25.334,2022-05-07 00:00:00,0.0
SP500 Internet & Direct Marketing Retail,890.804,65.2,24.428,3.778,11.082,17.858,1.374,1.618,200.71,64.012,23.054,5.908,3.516,12.364,0.68,1.93,12602940000,16.254,33.408,70.004,102012000000,242012000000,253394000000,3.81,15.682,2022-05-13 00:00:00,3.1
SP500 Internet & Direct Marketing Retail,900.042,58.512,17.818,2.2,7.256,15.694,1.374,1.644,203.356,64.012,22.056,6.018,3.516,5.712,0.706,1.93,12787192000,16.286,32.52,66.12,102528000000,238434000000,248850000000,2.246,15.652,2022-05-21 00:00:00,3.08
SP500 Internet & Direct Marketing Retail,939.614,55.028,16.456,3.328,9.482,16.306,1.374,1.546,209.468,64.012,15.184,6.072,3.516,10.178,0.706,1.93,12747192000,16.016,29.052,66.352,102496000000,28070000000,29450000000,3.348,12.304,2022-05-28 00:00:00,3.114
SP500 Internet & Direct Marketing Retail,1030.366,65.382,25.98,3.79,11.112,17.812,1.374,1.546,209.468,64.012,15.184,6.072,3.516,12.636,0.706,1.93,12747192000,16.016,29.052,66.352,102496000000,246070000000,257450000000,3.824,16.084,2022-06-04 00:00:00,3.356
SP500 Internet & Direct Marketing Retail,529.148,65.382,25.98,3.79,11.112,16.836,1.374,1.546,209.468,64.012,15.184,6.072,3.516,12.636,0.706,1.93,12747192000,16.016,29.052,66.352,102496000000,246070000000,257450000000,3.824,16.084,2022-06-11 00:00:00,3.188
SP500 Internet & Direct Marketing Retail,431.262,60.392,27.376,3.59,10.426,14.358,1.374,1.546,209.468,64.012,15.184,6.072,3.516,13.25,0.706,1.93,12747192000,16.016,29.052,66.352,102496000000,246117999999.8,255498000000,3.626,14.992,2022-06-18 00:00:00,2.674
SP500 Internet & Direct Marketing Retail,432.644,58.922,28.072,3.482,10.114,15.314,1.374,1.546,209.468,64.012,15.184,6.072,3.516,13.64,0.706,1.93,12747192000,16.016,29.052,66.352,102496000000,247406000000,256784000000,3.532,14.65,2022-06-24 00:00:00,2.824
SP500 Internet & Direct Marketing Retail,412.982,59.59,29.214,3.62,10.508,14.534,1.374,1.546,209.468,64.012,15.184,6.072,3.516,13.074,0.706,1.93,12747192000,16.016,29.052,66.352,102496000000,255606000000,266986000000,3.648,14.924,2022-07-02 00:00:00,2.694
SP500 Internet & Direct Marketing Retail,426.484,57.162,29.066,3.502,10.186,15.986,1.374,1.546,209.468,64.012,15.184,6.072,3.516,13.442,0.706,1.93,12747192000,16.016,29.052,66.352,102496000000,260224000000,271604000000,3.54,14.444,2022-07-09 00:00:00,2.946
SP500 Internet & Direct Marketing Retail,399.146,57.324,29.356,3.602,10.464,14.91,1.374,1.546,209.468,64.012,15.184,6.072,3.516,13.356,0.706,1.93,12747192000,16.016,29.052,66.352,102496000000,256442000000,265824000000,3.62,14.76,2022-07-16 00:00:00,2.734
SP500 Internet & Direct Marketing Retail,439.986,56.514,30.07,3.522,10.234,16.996,1.374,1.546,209.468,64.012,15.184,6.072,4.448,13.308,0.706,1.93,12747192000,16.016,29.052,66.352,102496000000,277682000000,287059999999.8,3.55,14.404,2022-07-22 00:00:00,3.144
