symbol,Price,Price/Sales (ttm),Price/Book (mrq),Price/CashFlow,Quick Ratio,Current Ratio,Total Debt to Equity (mrq),Total Debt to Capital,Return on Equity,Return on Assets,Return on Invested Capital (ttm),Book Value/Market Value,Asset Turnover,Inventory Turnover (ttm),EBITDA,Operating Margin,Profit Margin,Gross Margin ttm,Revenue,Market Cap,Enterprise Value,Enterprise Value/Revenue,Enterprise Value/EBITDA,Trailing P/E,Forward P/E,Date,Forward Price/Sales
SP500 ElecEquip Instr Comps Mean,144.47,3.14142857142857,6.35857142857143,21.1885714285714,1.67714285714286,2.56571428571429,101.704285714286,36.3414285714286,29.2557142857143,8.01428571428571,8.29285714285714,23.2614285714286,0.952857142857143,6.27,2168852857.0,16.7414285714286,11.3414285714286,37.7528571428571,11374285714.2857,27912857142.8571,30721428571.4286,3.14428571428572,14.8128571428571,29.6657142857143,20.0328571428571,2023-03-11 00:00:00,3.00285714285714
SP500 ElecEquip Instr Comps Mean,142.82,1.75571428571429,4.97714285714286,20.96,1.67714285714286,2.56571428571429,101.704285714286,36.3414285714286,29.2557142857143,8.01428571428571,12.6571428571429,15.8442857142857,0.844285714285714,6.15142857142857,2168852857.0,16.7414285714286,11.3414285714286,37.7528571428571,11374285714.2857,21975714285.7143,24979999999.8571,1.89571428571429,9.96285714285714,22.0771428571429,13.6671428571428,2023-03-18 00:00:00,2.96857142857143
SP500 ElecEquip Instr Comps Mean,141.345714285714,3.02,6.03428571428571,20.7542857142857,1.67714285714286,2.56571428571429,101.704285714286,36.9342857142857,29.2557142857143,8.01428571428571,7.03142857142857,24.4414285714286,1.06142857142857,6.69428571428571,2168852857.0,16.7414285714286,11.3414285714286,37.7528571428571,11374285714.2857,26582857142.8571,29390000000.0,3.02571428571429,14.2085714285714,28.3685714285714,19.1342857142857,2023-03-24 00:00:00,2.94857142857143
SP500 ElecEquip Instr Comps Mean,146.162857142857,2.44714285714286,5.76285714285714,21.4771428571429,1.67714285714286,2.56571428571429,101.704285714286,36.9342857142857,29.2557142857143,8.01428571428571,12.4214285714286,18.1885714285714,0.844285714285714,6.15142857142857,2168852857.0,16.7414285714286,11.3414285714286,37.7528571428571,11374285714.2857,26102857142.8571,29082857142.7143,2.60714285714286,12.37,25.1085714285714,16.1457142857143,2023-04-01 00:00:00,3.04714285714286
SP500 ElecEquip Instr Comps Mean,142.491428571429,2.48285714285714,5.77428571428571,20.8842857142857,1.67714285714286,2.56571428571429,101.704285714286,36.9342857142857,29.2557142857143,8.01428571428571,12.4214285714286,17.7885714285714,0.844285714285714,6.15142857142857,2168852857.0,16.7414285714286,11.3414285714286,37.7528571428571,11374285714.2857,26251428571.4286,29227142857.1429,2.64428571428571,12.5128571428571,25.55,16.3742857142857,2023-04-08 00:00:00,2.96
SP500 ElecEquip Instr Comps Mean,144.378571428571,3.07714285714286,6.12,21.1214285714286,1.67714285714286,2.56571428571429,101.704285714286,36.9342857142857,29.2557142857143,8.01428571428571,12.4214285714286,23.8771428571429,0.844285714285714,6.15142857142857,2168852857.0,16.7414285714286,11.3414285714286,37.7528571428571,11374285714.2857,27180000000.0,29988571428.5714,3.07428571428571,14.4314285714286,28.91,19.5714285714286,2023-04-14 00:00:00,2.99857142857143
SP500 ElecEquip Instr Comps Mean,136.73,3.07714285714286,6.12,20.2085714285714,1.67714285714286,2.56571428571429,101.704285714286,36.9342857142857,29.2557142857143,8.01428571428571,12.4214285714286,23.8771428571429,0.844285714285714,6.15142857142857,2168852857.0,16.7414285714286,11.3414285714286,37.7528571428571,11374285714.2857,27180000000.0,29988571428.5714,3.07428571428571,14.4314285714286,28.91,19.5714285714286,2023-04-22 00:00:00,2.9
SP500 ElecEquip Instr Comps Mean,133.395714285714,3.02,6.03285714285714,13.0171428571429,1.67714285714286,1.77714285714286,77.5214285714286,36.9342857142857,20.74,4.69428571428571,12.4214285714286,24.7257142857143,0.545714285714286,6.15142857142857,738852857.0,9.35857142857143,5.88571428571429,23.7257142857143,5215714285.71429,26215714285.7143,28941428571.4286,3.00714285714286,14.4371428571429,29.9357142857143,18.9971428571429,2023-04-28 00:00:00,2.80142857142857
SP500 ElecEquip Instr Comps Mean,130.285714285714,2.90857142857143,5.83142857142857,9.31142857142857,1.69285714285714,1.26142857142857,29.9414285714286,36.4914285714286,11.9057142857143,4.75857142857143,12.4657142857143,25.1885714285714,0.397142857142857,6.15142857142857,1608571428.57143,10.7085714285714,7.93857142857143,23.0285714285714,6907142857.14286,25528571428.5714,28255714285.7143,2.90571428571429,14.13,29.0428571428571,18.4228571428571,2023-05-07 00:00:00,2.79857142857143
SP500 ElecEquip Instr Comps Mean,130.59,2.90571428571429,5.58571428571429,20.4742857142857,1.72,2.67142857142857,100.55,36.5485714285714,27.19,7.87428571428572,12.5914285714286,25.2757142857143,0.834285714285714,6.15142857142857,2107434285.71429,16.3771428571429,10.6542857142857,38.0914285714286,11201428571.4286,25240000000.0,27878571428.5714,2.90571428571429,13.96,28.76,18.5728571428571,2023-05-13 00:00:00,2.80285714285714
SP500 ElecEquip Instr Comps Mean,136.521428571429,2.90571428571429,5.58571428571429,21.0485714285714,1.72,2.71142857142857,100.137142857143,36.5485714285714,27.1471428571429,7.88428571428572,12.5914285714286,25.2757142857143,0.834285714285714,6.15142857142857,2113148571.42857,16.4428571428571,10.6971428571429,38.0285714285714,11207142857.1429,25240000000.0,27878571428.5714,2.90571428571429,13.96,28.76,18.5728571428571,2023-05-20 00:00:00,2.91857142857143
SP500 ElecEquip Instr Comps Mean,131.888571428571,2.97,5.66428571428571,20.3571428571429,1.75285714285714,2.71142857142857,100.137142857143,36.2785714285714,27.1471428571429,7.88428571428572,12.49,25.2228571428571,0.834285714285714,6.15142857142857,2113148571.42857,16.4428571428571,10.6971428571429,38.0285714285714,11207142857.1429,25584285714.2857,28222857142.8571,2.96285714285714,14.0914285714286,29.0628571428571,18.7785714285714,2023-05-27 00:00:00,2.85142857142857
SP500 ElecEquip Instr Comps Mean,134.611428571429,2.97,5.66428571428571,20.7271428571429,1.75285714285714,2.71142857142857,100.137142857143,36.2785714285714,27.1471428571429,7.88428571428572,12.49,25.2228571428571,0.834285714285714,6.15142857142857,2113148571.42857,16.4428571428571,10.6971428571429,38.0285714285714,11207142857.1429,25584285714.2857,28222857142.8571,2.96285714285714,14.0914285714286,29.0628571428571,18.7785714285714,2023-06-03 00:00:00,2.90714285714286
SP500 ElecEquip Instr Comps Mean,137.375714285714,3.01428571428571,5.78714285714286,21.2214285714286,1.75285714285714,2.71142857142857,100.137142857143,36.2785714285714,27.1471428571429,7.88428571428572,12.49,24.9157142857143,0.834285714285714,6.15142857142857,2113148571.42857,16.4428571428571,10.6971428571429,38.0285714285714,11207142857.1429,26530000000.0,29302857142.8571,3.04571428571428,14.4628571428571,30.0171428571429,19.34,2023-06-10 00:00:00,2.97
SP500 ElecEquip Instr Comps Mean,132.858571428571,3.01428571428572,6.01857142857143,22.78,1.15285714285714,1.83,107.368571428571,40.58,28.1985714285714,7.84857142857143,12.98,22.48,0.837142857142857,6.49714285714286,2170942857.14286,16.3985714285714,11.5357142857143,41.0914285714286,11520000000.0,28688571428.5714,31771428571.4286,3.26142857142857,15.28,26.84,19.5657142857143,2023-06-16 00:00:00,3.00285714285714
SP500 ElecEquip Instr Comps Mean,129.55,2.99,6.01285714285714,22.1857142857143,1.15285714285714,1.83,107.368571428571,40.58,28.1985714285714,7.84857142857143,12.98,22.7414285714286,0.837142857142857,6.49714285714286,2170942857.14286,16.3985714285714,11.5357142857143,41.0914285714286,11520000000.0,28505714285.7143,31588571428.4286,3.20714285714286,15.0614285714286,26.7471428571429,19.6614285714286,2023-06-23 00:00:00,2.93714285714286
SP500 ElecEquip Instr Comps Mean,134.855714285714,3.05571428571429,6.09142857142857,23.0857142857143,1.15285714285714,1.83,1.07367142857143,40.58,28.1985714285714,7.84857142857143,12.98,22.1157142857143,0.837142857142857,6.49714285714286,2170942857.14286,16.3985714285714,11.5357142857143,41.0914285714286,11520000000.0,29222857142.8571,32305714285.7143,3.29571428571429,15.47,27.32,20.0457142857143,2023-06-30 00:00:00,3.04
SP500 ElecEquip Instr Comps Mean,135.291428571429,3.09,6.17714285714286,23.0485714285714,1.15285714285714,1.83,1.07367142857143,40.58,28.1985714285714,7.84857142857143,12.98,22.2171428571428,0.837142857142857,6.49714285714286,2170942857.14286,16.3985714285714,11.5357142857143,41.0914285714286,11520000000.0,29248571428.5714,32330000000.0,3.28714285714286,15.4457142857143,27.6185714285714,20.27,2023-07-08 00:00:00,3.02857142857143
SP500 ElecEquip Instr Comps Mean,141.947142857143,3.20142857142857,6.42857142857143,24.1828571428571,1.15285714285714,1.83,1.07367142857143,40.58,28.1985714285714,7.84857142857143,12.98,21.3242857142857,0.837142857142857,6.49714285714286,2170942857.14286,16.3985714285714,11.5357142857143,41.0914285714286,11520000000.0,30232857142.7143,33312857142.8571,3.40857142857143,16.0057142857143,28.8071428571429,20.7957142857143,2023-07-14 00:00:00,3.15142857142857
SP500 ElecEquip Instr Comps Mean,138.882857142857,3.12571428571429,6.33142857142857,23.5285714285714,1.15285714285714,1.83,1.07367142857143,40.58,28.1985714285714,7.84857142857143,12.98,22.0914285714286,0.837142857142857,6.49714285714286,2170942857.14286,16.3985714285714,11.5357142857143,41.0914285714286,11520000000.0,29577142857.1429,32658571428.5714,3.33285714285714,15.6714285714286,27.9728571428571,20.4057142857143,2023-07-21 00:00:00,3.07714285714286
